subject_id,split,y,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_iqr,acc_x_rms,acc_x_domF,acc_x_specEn,acc_x_energy,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_iqr,acc_y_rms,acc_y_domF,acc_y_specEn,acc_y_energy,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_iqr,acc_z_rms,acc_z_domF,acc_z_specEn,acc_z_energy,mag_mean,mag_std,mag_max,corr_xy,corr_xz,corr_yz
1,train,light,0.00018160570471081883,0.0016930142883211374,-0.004876628052443266,0.004692308139055967,0.009568936191499233,0.00236722722183913,0.0017027267022058368,0.78125,2.854539275034644,0.02348165886434404,-0.001718622399494052,0.004333644174039364,-0.01207055989652872,0.009334351867437363,0.02140491083264351,0.007415270898491144,0.004661988466978073,0.390625,1.9767908834794359,0.15385155873823683,-0.0014614532701671124,0.0036814934574067593,-0.00970069132745266,0.008819070644676685,0.01851976290345192,0.0047805862268432975,0.003960964735597372,3.125,3.125614665436916,0.11102940998570152,0.005828837864100933,0.0025193861220031977,0.012443333864212036,-0.03318803239275605,-0.15482732654334136,0.11292466145532305
1,train,light,-8.259616151917726e-05,0.0016757159028202295,-0.004898921120911837,0.005080710165202618,0.009979631751775742,0.002563282527262345,0.0016777502605691552,5.859375,3.258100111742323,0.023005496393978763,0.0012721287785097957,0.003338825423270464,-0.007232957053929567,0.009547866880893707,0.016780823469161987,0.0037627059791702777,0.0035729631781578064,0.390625,2.7911674428433817,0.09133940296050616,0.0005124133313074708,0.004202632699161768,-0.009453940205276012,0.010279499925673008,0.01973344013094902,0.006066267553251237,0.004233756102621555,0.390625,3.1164614454191617,0.14471068627524067,0.005360276438295841,0.0021847281605005264,0.010688995942473412,0.04500991839576307,-0.14244306899118753,0.09698435441410458
1,train,light,0.004197855480015278,0.005089229438453913,-0.007131197024136782,0.016638409346342087,0.02376960590481758,0.007587576794321649,0.006597139406949282,0.390625,2.011597929644129,0.21218267528065507,0.02320028468966484,0.0329175628721714,-0.01671680063009262,0.08399438858032227,0.10071118921041489,0.0696767927147448,0.0402718149125576,0.390625,0.970541808237603,8.87748640908589,0.015406918711960316,0.02058587595820427,-0.015432490035891533,0.06358102709054947,0.07901351898908615,0.03628346638288349,0.025712864473462105,0.390625,0.8024315229081571,3.471721982911616,0.03674677759408951,0.03124367631971836,0.09506478160619736,0.816781056414302,0.734245016933074,0.9412423287499636
1,train,light,0.0003354338987264782,0.0024360213428735733,-0.007131197024136782,0.006151487119495869,0.013282684609293938,0.003352869942318648,0.002459007315337658,0.78125,3.2355123329257998,0.0486142855304941,-0.0030851787887513638,0.006006655283272266,-0.01671680063009262,0.008573847822844982,0.025290649384260178,0.008929312898544595,0.006752646528184414,0.78125,1.757669251423293,0.2955836109321637,-0.004549659788608551,0.005990291945636272,-0.015432490035891533,0.013108859769999981,0.02854134887456894,0.007638875860720873,0.007522167172282934,0.78125,2.666142725543743,0.2940592659618287,0.00952969677746296,0.004172868095338345,0.022054379805922508,0.3286024277463778,0.23732068441338716,0.5361263919878915
1,train,light,0.00030141344177536666,0.002402971964329481,-0.00454232981428504,0.006151487119495869,0.010693816468119621,0.003419583954382688,0.002421801909804344,2.34375,3.0960705756657423,0.04730301213903109,0.0012261937372386456,0.00481254979968071,-0.010199369862675667,0.013155230320990086,0.023354601114988327,0.006479895964730531,0.00496630510315299,0.390625,1.9177570527280723,0.18973250462222224,-0.0028215437196195126,0.00613520760089159,-0.015290790237486362,0.00929377879947424,0.024584569036960602,0.009144618816208094,0.006752916146069765,0.390625,2.13937914949543,0.30838015769689986,0.00796935148537159,0.003552550682798028,0.015790022909641266,0.27991549669295024,0.1270400733464371,0.5357419868370897
1,train,light,0.0005273885326460004,0.0021590301766991615,-0.006345916073769331,0.0059114969335496426,0.012257413007318974,0.0026976090302923694,0.0022225098218768835,3.515625,3.2559270817457873,0.03818633861058222,0.0016895625740289688,0.0038511306047439575,-0.006261663045734167,0.013155230320990086,0.019416892901062965,0.004606892529409379,0.004205452278256416,0.78125,2.4195832732670555,0.12150023197753029,0.000639921345282346,0.004732430912554264,-0.015290790237486362,0.014119270257651806,0.02941006049513817,0.005178196559427306,0.004775500390678644,0.390625,2.8742444888676864,0.18352245938674824,0.005915201269090176,0.0032312809489667416,0.01647261716425419,0.15383957946009658,-0.09641712103637522,0.12728632871306977
1,train,light,3.200393985025585e-05,0.002225112169981003,-0.008133457973599434,0.004049770999699831,0.012183228507637978,0.002942834922578186,0.0022253424394875765,3.125,3.1177757595839455,0.040559632769804475,-0.000562573317438364,0.0028801397420465946,-0.007277362048625946,0.00601707398891449,0.013294436037540436,0.003479736507870257,0.0029345685616135597,2.34375,3.0541702551367167,0.06795895060109916,-0.0002908292808569968,0.0037076990120112896,-0.008810593746602535,0.014119270257651806,0.02292986400425434,0.004795013432158157,0.003719087690114975,2.734375,3.1124087528074553,0.11261836076705117,0.004669700749218464,0.002364181214943528,0.01647261716425419,0.19103930635132452,-0.044138379958596916,0.03007781645167648
1,train,light,-0.00041372518171556294,0.002121338387951255,-0.008133457973599434,0.0035223891027271748,0.011655846610665321,0.002399127959506586,0.0021613065619021654,3.90625,3.19539972756078,0.03686464738073902,8.311257988680154e-05,0.0033395185600966215,-0.007277362048625946,0.007094253785908222,0.014371615834534168,0.004531202430371195,0.0033405525609850883,0.390625,2.508012361682823,0.09136927833233754,-0.001031170366331935,0.003440237371250987,-0.008602761663496494,0.007921261712908745,0.016524024307727814,0.0049918737495318055,0.003591454355046153,4.296875,3.174203162540778,0.09696428940605471,0.004926770459860563,0.0021109275985509157,0.01097702793776989,0.11176954252488536,0.07466838792476242,0.2539363531857704
1,train,light,-2.895845682360232e-06,0.002091288333758712,-0.0051785800606012344,0.006313647143542767,0.011492227204144001,0.002453787572449073,0.0020912904292345047,4.6875,3.1632157677776322,0.03582777993729072,0.0014789517736062407,0.0026947790756821632,-0.005557761061936617,0.007330521009862423,0.012888282537460327,0.0037013565161032602,0.0030739442445337772,0.390625,2.8943626369459343,0.05949459253895496,0.0001421796332579106,0.003739278996363282,-0.008602761663496494,0.011724350042641163,0.020327111706137657,0.005122821079567075,0.0037419809959828854,0.390625,3.2903668650991627,0.11454427771425406,0.004766977392137051,0.0022585352417081594,0.012430411763489246,0.06833735317056493,-0.038547453103908794,0.20433963315298215
1,train,light,-8.725147927179933e-05,0.0021369268652051687,-0.006455380003899336,0.006313647143542767,0.012769026681780815,0.002479820977896452,0.0021387075539678335,1.5625,3.3720234029206395,0.03740987649806699,-0.0004433044814504683,0.003435664577409625,-0.009753123857080936,0.007330521009862423,0.01708364486694336,0.004517572087934241,0.0034641465172171593,0.390625,2.9288325261384385,0.09670493966501804,0.0005637155845761299,0.0036257056053727865,-0.0068769617937505245,0.01317546982318163,0.020052431151270866,0.004768840153701603,0.0036692663561552763,1.5625,3.212237660805883,0.10768991553465264,0.004954498261213303,0.002343255328014493,0.013658254407346249,0.11698596169787652,0.10884002614103164,0.11853664341089665
1,train,light,-0.00039144401671364903,0.0021049235947430134,-0.006455380003899336,0.004251927137374878,0.010707307606935501,0.002478625829098746,0.002141011878848076,1.953125,3.043350071282053,0.0362963914761127,-0.002164181787520647,0.00341294938698411,-0.009753123857080936,0.005895881913602352,0.01564900577068329,0.004389615618492826,0.004041275475174189,0.390625,3.2101148818759375,0.09542366142589497,-0.0008237299043685198,0.003982737194746733,-0.013107329607009888,0.01317546982318163,0.026282798498868942,0.004928855778416619,0.004067028872668743,1.171875,3.098914972709563,0.12994384430203695,0.0056351423263549805,0.002387831686064601,0.013658254407346249,-0.09519009080586636,0.08456768231409337,0.10654602357497392
1,train,light,0.0003347643360029906,0.0019343112362548709,-0.006237410940229893,0.004845951218158007,0.011083362624049187,0.0019065796077484265,0.001963065704330802,3.125,3.260140595409367,0.03065270373134199,-0.00030226237140595913,0.0038864950183779,-0.007821312174201012,0.01050489954650402,0.018326211720705032,0.005534593423362821,0.0038982313126325607,0.390625,2.8689757350795464,0.12374336353487606,-0.00028201634995639324,0.004656452219933271,-0.013107329607009888,0.008585231378674507,0.021692560985684395,0.006614666024688631,0.004664984066039324,0.390625,3.088409937602671,0.17762543007503537,0.0058662062510848045,0.0025297310203313828,0.01358872838318348,-0.03910495904125437,-0.038586150928496564,0.43427402238226087
1,train,light,0.0008531180792488158,0.0018875172827392817,-0.004571557976305485,0.005589780863374472,0.010161338374018669,0.0023847205739002675,0.00207135989330709,0.390625,2.8717923611773233,0.029186620730018663,0.002741878852248192,0.003685505362227559,-0.0065267570316791534,0.012927589938044548,0.0194543469697237,0.004436254173924681,0.004593566060066223,0.390625,2.7082476820296235,0.11127356211291649,0.0017945787403732538,0.0042351167649030685,-0.008784454315900803,0.014405080117285252,0.02318953350186348,0.005109520039695781,0.004599643871188164,0.78125,3.0092324481859305,0.14693366263582652,0.006214408669620752,0.0028158894274383783,0.01462117861956358,-0.22008463469444528,-0.045745634373804904,0.26362479527762495
1,train,light,0.0002919964026659727,0.0020409822463989258,-0.0059557161293923855,0.005589780863374472,0.011545496992766857,0.0030492945516016334,0.0020617637783288956,5.078125,3.215125495889585,0.034125211001962794,0.0013674709480255842,0.004097155760973692,-0.007835433818399906,0.012927589938044548,0.02076302468776703,0.005781482963357121,0.004319335334002972,0.390625,2.5002756908892523,0.13752561990327963,0.0005653670523315668,0.004192022606730461,-0.012966220267117023,0.014405080117285252,0.027371300384402275,0.004236692911945283,0.004229975398629904,0.390625,3.005089977367665,0.14397172513114448,0.005684228613972664,0.002913720440119505,0.01462117861956358,0.1326012966817321,0.2776700606501025,0.2793935035334199
1,train,light,-0.0003794608055613935,0.0016541538061574101,-0.0059557161293923855,0.005369382910430431,0.01132509857416153,0.0019851925171678886,0.0016971197910606861,8.203125,3.0823076350812912,0.022418671614516567,-0.00046193081652745605,0.0028040932957082987,-0.008319196291267872,0.005537928082048893,0.013857124373316765,0.0034971905406564474,0.002841886365786195,1.171875,3.3101253064427896,0.06441871899708443,0.0005060352268628776,0.00405506556853652,-0.012966220267117023,0.01019251998513937,0.023158740252256393,0.005509997077751905,0.004086518194526434,0.390625,3.2014369585490896,0.1347056322472798,0.004729097709059715,0.0023003912065178156,0.013384264893829823,0.14322877454848598,0.07953707585244778,0.25524095253658036
1,train,sedentary,-0.027423538267612457,0.03238464146852493,-0.09473338723182678,0.012694540433585644,0.1074279248714447,0.06028169835917652,0.042436014860868454,0.390625,1.3179267435314626,8.592589093190066,0.10826019942760468,0.1409294158220291,-0.03635033965110779,0.38608959317207336,0.42243993282318115,0.2515035620890558,0.17771148681640625,0.390625,1.2550923984232023,162.72025195084024,0.05651364475488663,0.10276427119970322,-0.0368797704577446,0.2920405864715576,0.3289203643798828,0.15157464845106006,0.11727866530418396,0.390625,1.3733891203433626,86.52388328754931,0.15608078241348267,0.1509147435426712,0.48632973432540894,-0.9808363104091682,-0.9445155366876884,0.9816934248458267
1,train,sedentary,0.0019940114580094814,0.0069422596134245396,-0.02190997079014778,0.012694540433585644,0.034604512155056,0.009084090153919533,0.007222953252494335,0.390625,1.5715654982300327,0.39487639472958636,-0.010656479746103287,0.02017142064869404,-0.03635033965110779,0.0525442399084568,0.08889457583427429,0.028746784257236868,0.022813303396105766,0.390625,1.0811060848221818,3.333514128262604,-0.012442824430763721,0.013504461385309696,-0.0368797704577446,0.009012693539261818,0.04589246213436127,0.023208420432638377,0.018362851813435555,0.390625,0.6467503448414529,1.493985571646134,0.02652249112725258,0.01436557061970234,0.05728035420179367,-0.9198189578564185,-0.2975460031034291,0.4367476839343967
1,train,sedentary,0.0004990940215066075,0.0037372272927314043,-0.007755158934742212,0.010367020033299923,0.018122179433703423,0.005908784514758736,0.003770406125113368,0.390625,2.2757744028815217,0.11442460242763941,-0.0012304449919611216,0.011876826174557209,-0.03087381087243557,0.012074369937181473,0.04294817894697189,0.014837950351648033,0.011940392665565014,0.390625,1.3986789636298962,1.1556997902008828,0.0008536290843039751,0.006329364608973265,-0.015869490802288055,0.010269629769027233,0.026139121502637863,0.008314222272019833,0.006386668421328068,0.390625,2.512255874402311,0.3282333078414886,0.012074636295437813,0.007195945363491774,0.0349963903427124,-0.8295082568748323,-0.7094816417377301,0.7321263087271194
1,train,sedentary,-0.01148464810103178,0.06137920543551445,-0.23589830100536346,0.14245210587978363,0.3783504068851471,0.005252395712886937,0.06244440749287605,1.171875,2.2742907670410144,30.866730190468093,0.026879098266363144,0.044366106390953064,-0.03245335817337036,0.16408920288085938,0.19654256105422974,0.018367218086495996,0.051873281598091125,0.390625,2.368574400748771,16.12632886857846,-0.005055787041783333,0.07970117032527924,-0.21344690024852753,0.2127234935760498,0.4261704087257385,0.012016121647320688,0.0798613652586937,0.78125,2.001635081314882,52.04338302146429,0.06701455265283585,0.09207078814506531,0.32780441641807556,-0.02434370087266889,-0.8526729246943192,-0.36199574241308996
1,train,sedentary,-0.0657968521118164,0.0796046257019043,-0.23589830100536346,0.14245210587978363,0.3783504068851471,0.12184136535506696,0.10327692329883575,0.390625,1.4756468225376702,51.91207337252377,0.10083268582820892,0.07208207249641418,-0.03245335817337036,0.2290004938840866,0.26145386695861816,0.13517519505694509,0.12394779175519943,0.390625,1.5542208763848813,42.56513760412347,0.044219180941581726,0.103488028049469,-0.21344690024852753,0.2127234935760498,0.4261704087257385,0.12462678860174492,0.11253935843706131,0.390625,1.348691624307823,87.73445517980795,0.17208626866340637,0.09529218077659607,0.3462134301662445,-0.48344221880894606,-0.9033153484647929,0.32321230689596575
1,train,sedentary,-0.05433773994445801,0.06334380060434341,-0.1942443996667862,0.023243369534611702,0.21748776733875275,0.11642455263063312,0.08345673978328705,0.390625,1.0243108356602075,32.87502236248416,0.0893949568271637,0.07442878931760788,-0.015784969553351402,0.2290004938840866,0.24478545784950256,0.13964841491542757,0.11632326245307922,0.390625,0.7968834710699164,45.38304780363081,0.041144102811813354,0.06993545591831207,-0.03959269821643829,0.20858709514141083,0.24817979335784912,0.11372716398909688,0.08114065229892731,0.390625,1.387116884931823,40.07411041025934,0.1333676278591156,0.09640026092529297,0.3462134301662445,-0.9514055587026985,-0.9359169410568129,0.8835004227212853
1,train,sedentary,0.005381491966545582,0.01548991072922945,-0.03869595006108284,0.023243369534611702,0.06193932145833969,0.018239962199004367,0.016398103907704353,0.390625,1.2047707513289136,1.9657826004227488,0.006763776298612356,0.029178619384765625,-0.019752899184823036,0.08989559859037399,0.10964849591255188,0.02753772959113121,0.02995230257511139,0.390625,1.4982018786710272,6.975657093875936,-0.014053556136786938,0.013222968205809593,-0.03959269821643829,0.013363439589738846,0.05295613780617714,0.020537707954645157,0.019296353682875633,0.390625,0.7063530410017194,1.4323520984192144,0.03287389129400253,0.021393805742263794,0.09838583320379257,-0.9012432111517261,-0.7015303835454537,0.37102175679636695
1,train,sedentary,0.0027169520035386086,0.008735354989767075,-0.011013880372047424,0.02273597940802574,0.033749859780073166,0.012731558526866138,0.009148129262030125,0.390625,1.3155573158543654,0.6251576925463456,-0.003617358161136508,0.007879719138145447,-0.019752899184823036,0.008079249411821365,0.0278321485966444,0.013002951222006232,0.008670367300510406,0.390625,1.4174523928107257,0.5087244497996306,-0.0027851846534758806,0.00973067618906498,-0.02880869060754776,0.011680640280246735,0.040489330887794495,0.012871680781245232,0.010121428407728672,0.390625,1.7546456647427233,0.7757956951856811,0.012820841744542122,0.009845448657870293,0.03910316899418831,-0.9355681128134551,-0.9056451708147247,0.8110109915789647
1,train,sedentary,-0.0013740506255999207,0.0034014140255749226,-0.011013880372047424,0.006217251997441053,0.017231132835149765,0.00558530748821795,0.0036684644874185324,0.390625,1.7273047703687772,0.09477843950450496,0.0014293950516730547,0.002887503243982792,-0.005411147139966488,0.008079249411821365,0.013490396551787853,0.004040231055114418,0.003221931867301464,0.390625,2.39171523110513,0.06830225768256702,0.0005897204391658306,0.004183772951364517,-0.007601987104862928,0.011680640280246735,0.01928262785077095,0.005569330009166151,0.004225130192935467,0.390625,2.653867668063607,0.1434015973932319,0.005858362652361393,0.0027147361543029547,0.014666741713881493,-0.5559236037167511,-0.46474719811117876,0.3067117562458745
1,train,sedentary,0.00040755257941782475,0.002682983875274658,-0.0058401720598340034,0.006217251997441053,0.01205742359161377,0.0036884343426208943,0.0027137615252286196,0.390625,2.492092530319487,0.05897301348539634,7.186185393948108e-05,0.0024446037132292986,-0.005411147139966488,0.009097127243876457,0.014508274383842945,0.0024391101323999465,0.002445659600198269,3.515625,3.248909522893292,0.04896204644409818,-0.0007297368720173836,0.0033326419070363045,-0.007601987104862928,0.009593200869858265,0.017195187509059906,0.003762550142710097,0.0034116003662347794,0.390625,3.065101290766805,0.09098474911667905,0.004553633742034435,0.002061355859041214,0.010942171327769756,-0.4198742647580167,-0.25439358961049985,0.26597167943460776
1,train,sedentary,-0.0002508253382984549,0.0028443492483347654,-0.006076620891690254,0.008419753052294254,0.014496373943984509,0.0034963887883350253,0.002855387283489108,0.390625,2.6792501688583537,0.06627596072763496,0.0005245478823781013,0.0026552064809948206,-0.004510014783591032,0.009097127243876457,0.013607142493128777,0.003419909451622516,0.0027065237518399954,3.90625,3.2455766955935834,0.05775501989269733,9.086000500246882e-05,0.00399148790165782,-0.01229155994951725,0.009593200869858265,0.02188476175069809,0.004899123508948833,0.003992521669715643,0.390625,2.656275896398213,0.1305180228503322,0.004913335666060448,0.0026977532543241978,0.014911577105522156,-0.3303746772181939,-0.5609317705517685,0.11978661689736657
1,train,sedentary,-0.008330132812261581,0.007900682277977467,-0.030442560091614723,0.007536632940173149,0.03797919303178787,0.012264214368769899,0.011480935849249363,0.390625,1.589382426239734,0.5113520658490883,0.013093559071421623,0.02449546754360199,-0.06863445788621902,0.040391791611909866,0.10902625322341919,0.0216968001332134,0.02777533419430256,0.390625,1.5119740202224656,4.916123954530975,-0.004799937829375267,0.008694314397871494,-0.025400500744581223,0.009667837992310524,0.035068340599536896,0.012341687397565693,0.009931289590895176,0.390625,1.9976890763210233,0.6192666071587749,0.0293712355196476,0.011800091713666916,0.06872551888227463,0.09210283832431942,0.5831428480143422,0.048450065704003606
1,train,sedentary,-0.000920636928640306,0.004395964089781046,-0.017418520525097847,0.007536632940173149,0.024955153465270996,0.004811306775081903,0.004491332918405533,0.390625,2.734525713331156,0.15831269101040557,0.012408016249537468,0.012776171788573265,-0.004754595924168825,0.040391791611909866,0.045146387070417404,0.018461940810084343,0.017809811979532242,0.390625,1.5515562282362378,1.337296306266424,-0.00038457688060589135,0.004676163196563721,-0.011264549568295479,0.009667837992310524,0.020932387560606003,0.006629502342548221,0.004691950511187315,1.5625,2.8558471081240095,0.17913642258893234,0.015084097161889076,0.011482416652143002,0.041328366845846176,-0.680617157786039,-0.021465283110359137,0.14634690013732912
